studyno,treat_ad,cluster,name_recall,positive_impression
1,0,"Study 1, Cluster Number 732",0,0
1,0,"Study 1, Cluster Number 732",0,0
1,1,"Study 1, Cluster Number 733",0,0
1,1,"Study 1, Cluster Number 733",0,0
1,1,"Study 1, Cluster Number 734",0,0
1,1,"Study 1, Cluster Number 734",0,0
1,0,"Study 1, Cluster Number 735",0,0
1,1,"Study 1, Cluster Number 736",0,0
1,1,"Study 1, Cluster Number 737",0,0
1,1,"Study 1, Cluster Number 737",0,0
1,1,"Study 1, Cluster Number 739",0,0
1,0,"Study 1, Cluster Number 740",0,0
1,0,"Study 1, Cluster Number 740",0,0
1,0,"Study 1, Cluster Number 740",1,1
1,1,"Study 1, Cluster Number 741",0,0
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",1,1
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",1,1
1,1,"Study 1, Cluster Number 743",1,1
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",1,0
1,1,"Study 1, Cluster Number 743",1,1
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 743",1,1
1,1,"Study 1, Cluster Number 743",0,0
1,1,"Study 1, Cluster Number 744",1,1
1,1,"Study 1, Cluster Number 744",1,1
1,1,"Study 1, Cluster Number 744",0,0
1,1,"Study 1, Cluster Number 744",1,1
1,1,"Study 1, Cluster Number 744",1,1
1,1,"Study 1, Cluster Number 744",0,0
1,1,"Study 1, Cluster Number 744",0,0
1,1,"Study 1, Cluster Number 744",1,0
1,1,"Study 1, Cluster Number 745",0,0
1,1,"Study 1, Cluster Number 747",0,0
1,1,"Study 1, Cluster Number 747",0,0
1,1,"Study 1, Cluster Number 747",0,0
1,1,"Study 1, Cluster Number 747",0,0
1,0,"Study 1, Cluster Number 748",0,0
1,0,"Study 1, Cluster Number 750",0,0
1,0,"Study 1, Cluster Number 752",0,0
1,0,"Study 1, Cluster Number 752",0,0
1,1,"Study 1, Cluster Number 753",1,1
1,1,"Study 1, Cluster Number 754",1,1
1,0,"Study 1, Cluster Number 755",0,0
1,0,"Study 1, Cluster Number 755",0,0
1,1,"Study 1, Cluster Number 756",0,0
1,1,"Study 1, Cluster Number 756",0,0
1,1,"Study 1, Cluster Number 757",0,0
1,1,"Study 1, Cluster Number 757",0,0
1,1,"Study 1, Cluster Number 757",0,0
1,1,"Study 1, Cluster Number 757",0,0
1,1,"Study 1, Cluster Number 757",1,0
1,1,"Study 1, Cluster Number 757",0,0
1,1,"Study 1, Cluster Number 758",0,0
1,1,"Study 1, Cluster Number 758",1,1
1,1,"Study 1, Cluster Number 758",0,0
1,1,"Study 1, Cluster Number 758",0,0
1,1,"Study 1, Cluster Number 758",0,0
1,0,"Study 1, Cluster Number 759",0,0
1,0,"Study 1, Cluster Number 759",1,1
1,0,"Study 1, Cluster Number 759",1,1
1,0,"Study 1, Cluster Number 759",1,1
1,0,"Study 1, Cluster Number 759",0,0
1,0,"Study 1, Cluster Number 759",1,1
1,1,"Study 1, Cluster Number 760",0,0
1,1,"Study 1, Cluster Number 760",0,0
1,1,"Study 1, Cluster Number 760",0,0
1,1,"Study 1, Cluster Number 760",1,1
1,1,"Study 1, Cluster Number 761",0,0
1,1,"Study 1, Cluster Number 761",1,1
1,1,"Study 1, Cluster Number 762",1,1
1,1,"Study 1, Cluster Number 762",0,0
1,0,"Study 1, Cluster Number 763",0,0
1,0,"Study 1, Cluster Number 763",0,0
1,0,"Study 1, Cluster Number 763",0,0
1,1,"Study 1, Cluster Number 764",1,0
1,1,"Study 1, Cluster Number 765",0,0
1,1,"Study 1, Cluster Number 765",0,0
1,1,"Study 1, Cluster Number 765",0,0
1,1,"Study 1, Cluster Number 765",0,0
1,1,"Study 1, Cluster Number 765",1,1
1,1,"Study 1, Cluster Number 765",1,1
1,1,"Study 1, Cluster Number 765",0,0
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 766",1,1
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 766",0,0
1,1,"Study 1, Cluster Number 767",0,0
1,1,"Study 1, Cluster Number 768",1,0
1,0,"Study 1, Cluster Number 769",0,0
1,0,"Study 1, Cluster Number 769",0,0
1,0,"Study 1, Cluster Number 769",0,0
1,0,"Study 1, Cluster Number 770",0,0
1,1,"Study 1, Cluster Number 771",0,0
1,1,"Study 1, Cluster Number 771",0,0
1,1,"Study 1, Cluster Number 771",1,0
1,0,"Study 1, Cluster Number 773",0,0
1,0,"Study 1, Cluster Number 773",0,0
1,0,"Study 1, Cluster Number 773",1,1
1,1,"Study 1, Cluster Number 774",1,1
1,1,"Study 1, Cluster Number 774",0,0
1,1,"Study 1, Cluster Number 774",0,0
1,1,"Study 1, Cluster Number 774",0,0
1,1,"Study 1, Cluster Number 775",0,0
1,1,"Study 1, Cluster Number 775",1,1
1,1,"Study 1, Cluster Number 775",0,0
1,1,"Study 1, Cluster Number 775",0,0
1,0,"Study 1, Cluster Number 776",1,1
1,0,"Study 1, Cluster Number 776",0,0
1,0,"Study 1, Cluster Number 776",1,0
1,0,"Study 1, Cluster Number 776",0,0
1,0,"Study 1, Cluster Number 776",1,0
1,1,"Study 1, Cluster Number 777",0,0
1,0,"Study 1, Cluster Number 779",1,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",1,1
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",1,1
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",1,1
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 779",0,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 780",1,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 780",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",1,1
1,0,"Study 1, Cluster Number 781",1,1
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",1,1
1,0,"Study 1, Cluster Number 781",1,1
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",0,0
1,0,"Study 1, Cluster Number 781",1,0
1,0,"Study 1, Cluster Number 781",1,1
1,0,"Study 1, Cluster Number 781",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 782",0,0
1,1,"Study 1, Cluster Number 783",0,0
1,1,"Study 1, Cluster Number 783",0,0
1,1,"Study 1, Cluster Number 783",0,0
1,1,"Study 1, Cluster Number 783",0,0
1,1,"Study 1, Cluster Number 783",0,0
1,1,"Study 1, Cluster Number 783",0,0
1,1,"Study 1, Cluster Number 784",1,1
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,0,"Study 1, Cluster Number 785",0,0
1,1,"Study 1, Cluster Number 786",1,1
1,1,"Study 1, Cluster Number 786",0,0
1,1,"Study 1, Cluster Number 786",0,0
1,1,"Study 1, Cluster Number 787",0,0
1,0,"Study 1, Cluster Number 790",0,0
1,0,"Study 1, Cluster Number 791",0,0
1,0,"Study 1, Cluster Number 791",0,0
1,0,"Study 1, Cluster Number 791",0,0
1,0,"Study 1, Cluster Number 791",0,0
1,1,"Study 1, Cluster Number 792",0,0
1,1,"Study 1, Cluster Number 792",0,0
1,1,"Study 1, Cluster Number 792",1,0
1,0,"Study 1, Cluster Number 793",1,0
1,0,"Study 1, Cluster Number 793",0,0
1,0,"Study 1, Cluster Number 794",0,0
1,0,"Study 1, Cluster Number 794",1,0
1,1,"Study 1, Cluster Number 798",0,0
1,1,"Study 1, Cluster Number 799",1,1
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",1,1
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",1,0
1,1,"Study 1, Cluster Number 799",0,0
1,1,"Study 1, Cluster Number 799",1,1
1,1,"Study 1, Cluster Number 800",1,1
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",1,0
1,1,"Study 1, Cluster Number 800",1,1
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",1,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",1,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",0,0
1,1,"Study 1, Cluster Number 800",1,1
1,0,"Study 1, Cluster Number 801",1,1
1,0,"Study 1, Cluster Number 801",1,1
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",1,1
1,0,"Study 1, Cluster Number 801",1,1
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,0,"Study 1, Cluster Number 801",0,0
1,1,"Study 1, Cluster Number 802",0,0
1,1,"Study 1, Cluster Number 802",0,0
1,1,"Study 1, Cluster Number 802",0,0
1,1,"Study 1, Cluster Number 802",1,0
1,1,"Study 1, Cluster Number 802",0,0
1,1,"Study 1, Cluster Number 802",1,1
1,1,"Study 1, Cluster Number 802",0,0
